5000,1642
1e+04,1827
1.5e+04,1398
2e+04,1032
2.5e+04,1399
3e+04,1294
3.5e+04,1064
4e+04,1245
4.5e+04,1090
5e+04,495.2
5.5e+04,680.2
6e+04,1195
6.5e+04,1270
7e+04,1336
7.5e+04,1587
8e+04,1102
8.5e+04,790.8
9e+04,890.1
9.5e+04,1136
1e+05,779.7
1.05e+05,1336
1.1e+05,1370
1.15e+05,1543
1.2e+05,954.6
1.25e+05,1118
1.3e+05,1414
1.35e+05,840.6
1.4e+05,1517
1.45e+05,946.8
1.5e+05,672.8
1.55e+05,1168
1.6e+05,1218
1.65e+05,1399
1.7e+05,1501
1.75e+05,1142
1.8e+05,1011
1.85e+05,1315
1.9e+05,1647
1.95e+05,1316
2e+05,1252
2.05e+05,1404
2.1e+05,1322
2.15e+05,1098
2.2e+05,1108
2.25e+05,1097
2.3e+05,1375
2.35e+05,1638
2.4e+05,924.3
2.45e+05,970
2.5e+05,1322
2.55e+05,1459
2.6e+05,1186
2.65e+05,1251
2.7e+05,1391
2.75e+05,1068
2.8e+05,1115
2.85e+05,1170
2.9e+05,1262
2.95e+05,1299
3e+05,1483
3.05e+05,1300
3.1e+05,1101
3.15e+05,1297
3.2e+05,1169
3.25e+05,958.3
3.3e+05,1731
3.35e+05,1754
3.4e+05,1223
3.45e+05,1276
3.5e+05,1139
3.55e+05,1315
3.6e+05,1450
3.65e+05,1336
3.7e+05,1343
3.75e+05,1276
3.8e+05,1081
3.85e+05,1104
3.9e+05,1207
3.95e+05,1304
4e+05,1190
4.05e+05,1383
4.1e+05,1176
4.15e+05,1185
4.2e+05,1050
4.25e+05,1455
4.3e+05,897.6
4.35e+05,9.677
4.4e+05,1197
4.45e+05,1450
4.5e+05,1291
4.55e+05,1394
4.6e+05,1487
4.65e+05,1520
4.7e+05,1293
4.75e+05,1495
4.8e+05,1468
4.85e+05,1423
4.9e+05,1160
4.95e+05,1470
5e+05,1529
