reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.01,73.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.025,78.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.05,82.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.1,87.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.15,90.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.2,93.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.25,95.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.3,98.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.35,100.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.4,102.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.45,104.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.5,106.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.55,108.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.6,111.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.65,113.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.7,116.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.75,119.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.8,123.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.85,127.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.9,133.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.95,144.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.975,154.0
2026-02-07,wk inc covid hosp,0,2026-02-07,01,quantile,0.99,166.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.01,2.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.025,3.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.05,4.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.1,4.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.15,5.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.2,6.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.25,6.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.3,6.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.35,7.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.4,7.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.45,8.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.5,8.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.55,8.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.6,9.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.65,9.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.7,10.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.75,10.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.8,11.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.85,11.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.9,12.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.95,14.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.975,15.0
2026-02-07,wk inc covid hosp,0,2026-02-07,02,quantile,0.99,16.0
