37244690	9225019	110.2451498397394
37241690	9228019	107.23327620668641
37253633	9216076	109.54124435232099
37230192	9239517	108.63991892965946
37204700	9265009	109.11154854543321
37262905	9206804	109.55631447381799
37188382	9281327	109.04188645132784
37225064	9244645	109.303314887865
37235299	9234410	109.25165713657583
37247850	9221859	109.21438246133384
37230568	9239141	108.93190489106152
37231092	9238617	108.5054468921085
37179403	9290306	108.31097274860136
37268222	9201487	109.63228533013603
37230854	9238855	109.04249161473732
37235088	9234621	109.151685841335
37224628	9245081	108.09105214133979
37223731	9245978	109.72308538963284
37230030	9239679	109.19884793449042
37292193	9177516	109.26238154800647
37245287	9224422	108.58206105206017
37268396	9201313	108.30042175901677
37230089	9239620	110.13547334336972
37237610	9232099	110.0679826573759
37271947	9197762	110.1769663870295
37237714	9231995	109.83704324808832
37233413	9236296	108.61251826675856
37258080	9211629	111.37590880844817
37246954	9222755	109.59873367720897
37233643	9236066	109.52849847927756
37256504	9213205	110.40630799542626
37245028	9224681	109.83545168972717
37287235	9182474	109.68553764811354
37229963	9239746	110.06574594267973
37226175	9243534	110.7731781107667
37241733	9227976	109.46086141913558
37210181	9259528	110.77569362169102
37211651	9258058	110.20808157890907
37200780	9268929	109.75099692874235
37256140	9213569	109.22518438626462
37256546	9213163	108.30632947095322
37263906	9205803	108.50201407548153
37234415	9235294	110.69004816524156
37214479	9255230	110.12693335481372
37208421	9261288	108.2798446620225
37250968	9218741	108.8280386375633
37261606	9208103	109.57308535526545
37243344	9226365	108.58419094457001
37216908	9252801	110.27508473458357
37230495	9239214	110.27122653735225
37249070	9220639	109.04999796826326
37220468	9249241	109.4630815715827
37253388	9216321	109.5451104802628
37246905	9222804	110.13459950580943
37222050	9247659	108.5570881282299
37217720	9251989	109.06269545751657
37287329	9182380	108.77165870746991
37222834	9246875	109.46105413431265
37236452	9233257	110.56621897026203
37280705	9189004	108.96294454027012
37240985	9228724	108.5591627704496
37226872	9242837	108.54405980251023
37229380	9240329	108.6254623831082
37222345	9247364	109.99334331498694
37218168	9251541	109.5088645072496
37242039	9227670	109.77008050973839
37229277	9240432	109.65307589706377
37209384	9260325	109.65081339355183
37230584	9239125	108.5146802445235
37209303	9260406	109.60120870983776
37226107	9243602	110.02064008303793
37186729	9282980	108.7158933404137
37187740	9281969	109.38849064617588
37208498	9261211	109.7754044530412
37211563	9258146	109.74866829420162
37221296	9248413	111.02902002148588
37273270	9196439	109.41403761003902
37224300	9245409	109.63647679206449
37246749	9222960	108.77586985856031
37240348	9229361	109.1013319530369
37218898	9250811	109.82735374397431
37260949	9208760	109.09284709647865
37263086	9206623	109.12404208202281
37232607	9237102	109.90060731326129
37216636	9253073	108.5742539278319
37212713	9256996	109.77974301991101
37211498	9258211	109.90762058744183
37210898	9258811	109.93026849559601
37222754	9246955	108.10993518214728
37293177	9176532	108.36904050404435
37237471	9232238	109.43708245218173
37266106	9203603	109.17751544997614
37234912	9234797	109.30029701297788
37255081	9214628	109.09083552147274
37212225	9257484	109.5435515445472
37242526	9227183	109.61385177781936
37219850	9249859	108.23148428693173
37242043	9227666	109.70930625262386
37233877	9235832	109.26558792174549
37266753	9202956	110.22990829921966
