frames,reward,visited_rooms,learned_transitions
0,0.0,0.0,0.0
1000000,-149.75467189649916,27.79836916234248,0.9266123054114159
2000000,-299.5093437929983,30.0,2.6224079328946956
3000000,-449.26401568949746,30.0,11.0
4000000,-599.0186875859966,30.0,15.0
5000000,-748.7733594824957,30.0,16.999760708303423
6000000,-898.5280313789949,30.0,21.590912835722524
7000000,-1000.0,30.0,27.0
8000000,-1000.0,30.0,27.405769455366528
9000000,-1000.0,30.0,32.0
10000000,-1000.0,30.0,32.0
11000000,-1000.0,30.0,32.0
12000000,-1000.0,30.0,32.0
13000000,-1000.0,30.0,33.0
14000000,-1000.0,30.0,33.0
15000000,-1000.0,30.0,33.0
16000000,-1000.0,30.0,33.0
17000000,-1000.0,30.0,33.0
18000000,-1000.0,31.03857491521126,35.0
19000000,-1000.0,32.0,38.0
20000000,-1000.0,32.0,39.0
21000000,-1000.0,32.0,40.76737014551412
22000000,-1000.0,32.0,43.0
23000000,-1000.0,32.0,45.0
24000000,-564.9283710400491,32.0,45.0
25000000,105.05990834364911,32.0,45.0
26000000,775.0481877273473,32.0,45.0
27000000,1445.0364671110456,32.0,47.0
28000000,2115.024746494744,32.0,49.04158232453529
29000000,2785.013025878442,32.0,51.0
30000000,3455.00130526214,32.0,52.13561095441725
31000000,4124.9895846458385,32.0,54.0
32000000,4315.347854472559,32.0,56.409435533350866
33000000,4435.064446113633,32.0,57.34370121529493
34000000,4554.781037754707,32.0,58.0
35000000,4674.49762939578,32.0,59.0
36000000,4794.214221036854,32.0,61.0
37000000,4913.930812677927,32.0,61.0
38000000,5033.647404319001,32.0,61.0
39000000,5153.363995960074,32.0,61.0
40000000,4945.426423738327,32.0,61.0
41000000,4443.30924327375,32.0,61.0
42000000,3941.192062809173,32.0,63.0
43000000,3439.0748823445965,32.0,64.97662876474637
44000000,2936.957701880019,32.0,67.0
45000000,2434.8405214154423,32.0,67.0
46000000,1932.7233409508653,32.0,67.0
47000000,1430.6061604862884,32.0,67.0
48000000,928.4889800217115,32.0,67.0
49000000,426.3717995571342,32.0,68.32541064832888
50000000,55.956395274017154,32.0,70.0
51000000,426.8921155430037,32.0,71.0
52000000,797.8278358119902,32.0,72.0
53000000,1168.7635560809767,32.0,73.0
54000000,1539.6992763499632,32.0,74.0
55000000,1910.6349966189498,32.0,75.1178916806741
56000000,2281.570716887936,32.0,76.9582022418145
57000000,2652.506437156923,32.0,78.0
58000000,3023.4421574259095,32.0,79.0
59000000,3394.3778776948957,32.0,79.0
60000000,3765.3135979638823,32.0,80.5167071218303
61000000,4136.249318232869,32.0,82.0
62000000,4507.185038501855,32.0,83.0
63000000,4878.120758770842,32.0,83.0
64000000,5456.325898379894,32.0,84.49150871041964
65000000,6263.960294959729,32.0,85.77451215463499
66000000,7071.594691539564,32.0,87.0
67000000,7879.229088119399,32.0,88.0
68000000,8686.863484699235,32.0,89.0
69000000,9494.497881279069,32.0,90.0
70000000,10302.132277858906,32.0,91.36668308905037
71000000,11109.766674438739,32.0,92.83760604632373
72000000,11917.401071018576,32.0,94.0
73000000,12725.03546759841,32.0,95.0
74000000,13532.669864178246,32.0,96.0
75000000,14340.304260758081,32.0,97.0
76000000,15147.938657337916,32.0,97.6458919538259
77000000,15955.573053917751,32.0,98.80068891515302
78000000,16763.207450497586,32.0,99.87888357024552
79000000,17570.84184707742,32.0,101.0
80000000,18378.476243657256,32.0,102.0
81000000,19186.110640237093,32.0,102.33691749142089
82000000,19993.745036816927,32.0,103.0
83000000,20285.76065836263,32.0,103.9124865440894
84000000,20262.823574539543,32.0,104.28350587576945
85000000,20239.88649071646,32.0,105.0
86000000,20216.949406893375,32.0,105.98202569303584
87000000,20194.01232307029,32.0,106.19658886439089
88000000,20171.075239247206,32.0,107.0
89000000,20148.13815542412,32.0,107.84579200327232
90000000,20125.201071601034,32.0,108.2922145176863
91000000,20102.26398777795,32.0,109.0
92000000,20079.326903954865,32.0,110.77539401814288
93000000,20056.389820131782,32.0,112.09240056133434
94000000,20033.452736308696,32.0,113.38122213703609
95000000,20010.51565248561,32.0,114.0
96000000,19987.578568662528,32.0,114.0
97000000,19964.64148483944,32.0,114.93195462985308
98000000,19941.704401016355,32.0,115.26531841076566
99000000,19918.767317193273,32.0,117.2923487939364
100000000,19895.830233370187,32.0,118.41030714793983
101000000,19872.8931495471,32.0,119.59991164639959
102000000,19849.956065724018,32.0,120.78889049268668
103000000,19827.018981900932,32.0,121.93938220067085
104000000,19804.08189807785,32.0,122.96860114906781
105000000,19781.144814254763,32.0,124.04449136810841
106000000,19758.207730431677,32.0,125.18971079072328
107000000,19735.270646608595,32.0,126.25441429090549
108000000,19712.33356278551,32.0,127.29242482303252
109000000,19689.396478962422,32.0,128.37350770071995
110000000,19666.45939513934,32.0,129.0
111000000,19643.522311316254,32.0,129.0
112000000,19620.585227493168,32.0,130.0
113000000,19597.648143670085,32.0,130.32929024100503
114000000,19574.711059847,32.0,131.0
115000000,19551.773976023916,32.0,131.85468477369716
116000000,19765.22271011984,32.0,132.0
117000000,20025.225187928383,32.0,132.9765844400655
118000000,20285.22766573693,32.0,133.14015813249426
119000000,20545.230143545476,32.0,134.0
120000000,20805.232621354022,32.0,134.0
121000000,21065.235099162568,32.0,134.0
122000000,21325.237576971114,32.0,134.0
123000000,21585.24005477966,32.0,134.0
124000000,21845.242532588207,32.0,135.0
125000000,22105.24501039675,32.0,135.28269802815174
126000000,22365.247488205296,32.0,136.5035588986242
127000000,22625.249966013842,32.0,138.32364107874142
128000000,22885.252443822388,32.0,139.0
129000000,23145.254921630934,32.0,140.70370095331805
130000000,23405.25739943948,32.0,141.0
131000000,23665.259877248027,32.0,142.0
132000000,23925.26235505657,32.0,142.26821619377662
133000000,24185.264832865116,32.0,143.0
134000000,24445.267310673662,32.0,143.4637426795852
135000000,24705.26978848221,32.0,144.555071073887
136000000,24965.272266290754,32.0,145.0
137000000,25225.2747440993,32.0,146.42994641168434
138000000,25485.277221907847,32.0,147.75576306412069
139000000,25745.27969971639,32.0,148.0
140000000,26005.28217752494,32.0,149.98347084982476
141000000,26265.284655333482,32.0,150.99069878844733
142000000,26525.28713314203,32.0,151.177046518088
143000000,26785.289610950575,32.0,153.14911935152432
144000000,27045.29208875912,32.0,154.0
145000000,27305.294566567667,32.0,154.34604590132068
146000000,27565.297044376213,32.0,156.18301400515455
147000000,27825.29952218476,32.0,157.1705256535562
148000000,28085.301999993302,32.0,158.0
149000000,28345.304477801852,32.0,158.07582646220237
150000000,28605.306955610395,32.0,159.04100034369125
151000000,28865.30943341894,32.0,160.05033043450962
152000000,28861.69510933067,32.0,161.0
153000000,28857.378754422705,32.0,161.1131241181649
154000000,28853.062399514736,32.0,163.0629536364983
155000000,28848.74604460677,32.0,164.094726317357
156000000,28844.429689698805,32.0,165.16413238516375
157000000,28840.11333479084,32.0,166.0
158000000,28835.796979882874,32.0,166.59267052575544
159000000,28831.48062497491,32.0,168.3276795582315
160000000,28827.164270066944,32.0,169.0
161000000,28822.847915158975,32.0,169.7849223946785
162000000,28818.53156025101,32.0,171.40696287732092
163000000,28814.215205343044,32.0,172.0
164000000,28809.89885043508,32.0,172.95321375248326
165000000,28805.582495527113,32.0,174.5159341952622
166000000,28801.266140619147,32.0,175.0
167000000,28796.949785711182,32.0,176.11160286607816
168000000,28792.633430803213,32.0,177.5138004325453
169000000,28788.317075895247,32.0,178.0
170000000,28784.000720987282,32.0,179.2154596088326
171000000,28779.684366079317,32.0,180.59477918424753
172000000,28775.36801117135,32.0,181.0
173000000,28771.051656263386,32.0,181.53819889390977
174000000,28766.73530135542,32.0,182.0
175000000,28762.41894644745,32.0,183.31953096372297
176000000,28758.102591539486,32.0,184.7842159254109
177000000,28753.78623663152,32.0,185.0
178000000,28749.469881723555,32.0,186.89110169130126
179000000,28745.15352681559,32.0,187.0
180000000,28740.837171907624,32.0,187.32014161651833
181000000,28736.52081699966,32.0,189.26255884212745
182000000,28732.20446209169,32.0,190.2871817919168
183000000,28727.888107183724,32.0,191.2779218085658
184000000,28723.57175227576,32.0,192.25034018549698
185000000,28719.255397367793,32.0,193.27207489882824
186000000,28714.939042459828,32.0,194.0
187000000,28710.622687551862,32.0,194.36209771517068
188000000,28706.306332643897,32.0,195.0
189000000,28701.989977735928,32.0,195.53301642217704
190000000,28983.25715556529,32.0,196.0
191000000,29508.81183704043,32.0,196.0
192000000,30034.36651851557,32.0,196.0
193000000,30559.921199990706,32.0,196.0
194000000,31085.475881465845,32.0,196.0
195000000,31611.03056294098,32.0,196.0
196000000,32136.58524441612,32.0,196.0
197000000,32662.139925891257,32.0,196.0
198000000,33187.69460736639,32.0,196.0
199000000,33713.249288841536,32.0,196.0
200000000,34238.80397031667,32.0,196.0
201000000,34764.35865179181,32.0,196.0
202000000,35289.913333266944,32.0,196.59559188100403
203000000,35815.46801474209,32.0,197.55441404941055
204000000,36341.022696217224,32.0,198.49538263243966
205000000,36866.57737769236,32.0,199.42453456091386
206000000,37392.1320591675,32.0,200.3511489992587
207000000,37917.68674064264,32.0,201.2889553804155
208000000,38443.241422117775,32.0,202.25543846531298
209000000,38968.79610359291,32.0,203.2249636600107
210000000,39494.35078506805,32.0,204.1776529862496
211000000,40019.90546654319,32.0,205.0
212000000,40545.46014801833,32.0,205.0767669726192
213000000,41071.01482949346,32.0,206.0
214000000,41596.569510968606,32.0,206.0
215000000,42122.12419244374,32.0,206.0
216000000,42647.67887391888,32.0,206.0
217000000,43173.23355539402,32.0,206.10461712055138
218000000,43698.78823686916,32.0,207.0565881635052
219000000,44224.34291834429,32.0,207.99248660729327
220000000,44749.89759981943,32.0,208.92145489945455
221000000,45275.452281294565,32.0,209.85872358946844
222000000,45801.00696276971,32.0,210.0
223000000,46326.561644244845,32.0,210.0
224000000,46852.11632571998,32.0,210.0
225000000,47377.671007195124,32.0,210.79977230737717
226000000,47903.22568867026,32.0,211.75501995852872
227000000,48428.780370145396,32.0,212.0
228000000,48954.33505162054,32.0,212.0
229000000,49479.88973309567,32.0,212.0
230000000,49615.33750167871,32.0,212.83665327338116
231000000,49635.21863832703,32.0,213.77787504265643
232000000,49655.09977497535,32.0,214.0
233000000,49674.98091162367,32.0,214.6312676056338
234000000,49694.862048272,32.0,215.0
235000000,49714.74318492032,32.0,215.0
236000000,49734.62432156864,32.0,215.0
237000000,49754.50545821696,32.0,215.0
238000000,49774.38659486528,32.0,215.0
239000000,49794.2677315136,32.0,215.0
240000000,49814.14886816192,32.0,215.0
241000000,49834.03000481024,32.0,215.0
242000000,49853.911141458564,32.0,215.0
243000000,49873.792278106885,32.0,215.0
244000000,49893.673414755205,32.0,215.0
245000000,49913.554551403526,32.0,215.0
246000000,49933.435688051846,32.0,215.0
247000000,49953.31682470017,32.0,215.0
248000000,49973.19796134849,32.0,215.0
249000000,49993.07909799681,32.0,215.0
250000000,50012.96023464513,32.0,215.0
251000000,50032.84137129345,32.0,215.0
252000000,50052.72250794177,32.0,215.0
253000000,50072.60364459009,32.0,215.0
254000000,50092.48478123841,32.0,215.0
255000000,50112.36591788673,32.0,215.0
256000000,50132.24705453505,32.0,215.0
257000000,50152.12819118337,32.0,215.0
258000000,50172.00932783169,32.0,215.0
259000000,50191.89046448001,32.0,215.0
260000000,50211.771601128334,32.0,215.0
261000000,50231.652737776654,32.0,215.0
262000000,50251.533874424975,32.0,215.0
263000000,50271.415011073295,32.0,215.0
264000000,50291.296147721616,32.0,215.0
265000000,50311.17728436994,32.0,215.0
266000000,50331.05842101826,32.0,215.0
267000000,50350.93955766658,32.0,215.0
268000000,50370.8206943149,32.0,215.0
269000000,50390.70183096322,32.0,215.0
270000000,50400.0,32.0,215.0
271000000,50400.0,32.0,215.0
272000000,50400.0,32.0,215.0
273000000,50400.0,32.0,215.0
274000000,50400.0,32.0,215.0
275000000,50400.0,32.0,215.0
276000000,50400.0,32.0,215.0
277000000,50400.0,32.0,215.0
278000000,50400.0,32.0,215.0
279000000,50400.0,32.0,215.0
280000000,50400.0,32.0,215.0
281000000,50400.0,32.0,215.0
282000000,50400.0,32.0,215.0
283000000,50400.0,32.0,215.8669006063964
284000000,50400.0,32.0,216.0
285000000,50400.0,32.0,216.0
286000000,50400.0,32.0,216.0
287000000,50400.0,32.0,216.0
288000000,50400.0,32.0,216.0
289000000,50400.0,32.0,216.0
290000000,50400.0,32.0,216.0
291000000,50400.0,32.0,216.0
292000000,50400.0,32.0,216.0
293000000,50400.0,32.0,216.0
294000000,50400.0,32.0,216.0
295000000,50400.0,32.0,216.0
296000000,50400.0,32.0,216.0
297000000,50400.0,32.0,216.0
298000000,50400.0,32.0,216.0
299000000,50400.0,32.0,216.0
300000000,50400.0,32.0,216.0
301000000,50400.0,32.0,216.0
302000000,50400.0,32.0,216.0
303000000,50400.0,32.0,216.0
304000000,50400.0,32.0,216.0
305000000,50400.0,32.0,216.0
306000000,50400.0,32.0,216.0
307000000,50400.0,32.0,216.0
308000000,50400.0,32.0,216.0
309000000,50400.0,32.0,216.0
310000000,50400.0,32.0,216.0
311000000,50400.0,32.0,216.0
