frames,reward,visited_rooms,learned_transitions
0,0.0,0.0,0.0
1000000,0.0,25.945144551519647,0.0
2000000,0.0,31.0,4.459663595457467
3000000,0.0,31.0,11.0
4000000,0.0,31.0,15.0
5000000,0.0,31.0,15.0
6000000,0.0,31.0,15.0
7000000,-82.63038501668908,31.0,15.0
8000000,-268.02334764814196,31.0,15.206486578514273
9000000,-453.4163102795949,31.0,19.0
10000000,-638.8092729110477,31.0,19.0
11000000,-824.2022355425006,31.0,19.0
12000000,-1000.0,31.0,19.0
13000000,-1000.0,31.0,19.0
14000000,-1000.0,31.0,19.0
15000000,-1000.0,31.0,19.0
16000000,-1000.0,31.0,19.0
17000000,-1000.0,31.0,19.0
18000000,1329.3732462447156,31.0,19.0
19000000,4117.318954339732,31.0,19.0
20000000,6905.264662434748,31.0,19.0
21000000,9693.210370529765,31.0,19.0
22000000,12481.156078624781,31.0,19.0
23000000,11064.467804517848,31.0,19.0
24000000,8187.012544894381,31.0,19.0
25000000,5309.557285270914,31.0,19.0
26000000,2432.1020256474476,31.0,19.0
27000000,-445.3532339760204,31.0,19.0
28000000,-903.4009530211391,31.0,19.0
29000000,-783.7357130455421,31.0,19.0
30000000,-664.070473069945,31.0,19.0
31000000,-544.405233094348,31.0,19.0
32000000,-424.73999311875093,31.0,19.0
33000000,1745.8126400066212,31.0,19.0
34000000,4478.406142372045,31.0,19.0
35000000,7210.999644737469,32.0,19.0
36000000,9943.593147102893,32.0,19.0
37000000,12676.186649468316,32.0,19.0
38000000,11845.76153905916,32.0,19.0
39000000,9195.566259601514,32.0,19.0
40000000,6545.370980143866,32.0,19.0
41000000,3895.175700686219,32.0,19.0
42000000,1244.9804212285726,32.0,19.0
43000000,-1000.0,32.0,19.0
44000000,-1000.0,32.0,19.0
45000000,-1000.0,32.0,19.0
46000000,-1000.0,32.0,19.0
47000000,-1000.0,32.0,19.0
48000000,-1000.0,32.0,19.0
49000000,-1000.0,32.0,19.0
50000000,-1000.0,32.0,19.0
51000000,-1000.0,32.0,19.901020478521684
52000000,-1000.0,32.0,24.0
53000000,-994.2948581386603,32.0,24.0
54000000,-942.9194001264522,32.0,24.0
55000000,-891.5439421142439,32.0,25.0
56000000,-840.1684841020358,32.0,25.0
57000000,-788.7930260898275,32.0,25.0
58000000,-737.4175680776194,32.0,25.0
59000000,-713.903640781502,32.0,25.0
60000000,-765.0794213998009,32.0,25.0
61000000,-816.2552020180998,32.0,25.0
62000000,-867.4309826363988,32.0,25.0
63000000,-918.6067632546977,32.0,25.0
64000000,-969.7825438729967,32.0,25.0
65000000,-929.2022669878878,32.0,25.0
66000000,-756.3292277138993,32.0,25.0
67000000,-583.4561884399106,32.0,25.0
68000000,-410.5831491659221,32.0,25.0
69000000,-237.7101098919336,32.0,25.0
70000000,-64.83707061794507,32.0,25.0
71000000,0.0,32.0,25.0
72000000,0.0,32.0,25.0
73000000,0.0,32.0,25.0
74000000,0.0,32.0,25.0
75000000,0.0,32.0,25.0
76000000,-76.93765995766059,32.0,25.0
77000000,-252.4741873536464,32.0,25.0
78000000,-428.01071474963226,32.0,25.0
79000000,-603.547242145618,32.0,25.0
80000000,-779.0837695416039,32.0,25.0
81000000,-954.6202969375897,32.0,25.0
82000000,-905.1370829428201,32.0,25.0
83000000,-777.199826297759,32.0,25.0
84000000,-649.262569652698,32.0,28.736196319018404
85000000,-521.3253130076367,32.0,30.0
86000000,-393.38805636257564,32.0,30.0
87000000,-335.8276031992722,32.0,30.0
88000000,-468.4988438649028,32.0,30.0
89000000,-601.1700845305334,32.0,30.0
90000000,-733.841325196164,32.0,30.0
91000000,-866.5125658617945,32.0,30.0
92000000,-999.1838065274251,32.0,30.0
93000000,-1000.0,32.0,30.0
94000000,-1000.0,32.0,30.0
95000000,-1000.0,32.0,30.0
96000000,-1000.0,32.0,30.0
97000000,-1000.0,32.0,30.0
98000000,-884.6392989330388,32.0,30.0
99000000,-713.3508705319966,32.0,30.0
100000000,-542.0624421309544,32.0,30.0
101000000,-370.7740137299121,32.0,30.0
102000000,-199.4855853288699,32.0,30.0
103000000,-235.94314390523246,32.0,30.0
104000000,-407.46308724832215,32.0,30.0
105000000,-578.9830305914118,32.0,30.0
106000000,-750.5029739345015,32.0,30.0
107000000,-922.0229172775912,32.0,30.0
108000000,34.579128313186175,32.0,31.0
109000000,1931.5806984467936,32.0,31.0
110000000,3828.5822685804014,32.0,31.0
111000000,5725.583838714008,32.0,34.57538727336258
112000000,7622.585408847615,32.0,38.144394670342294
113000000,9519.586978981222,32.0,40.0
114000000,11416.588549114831,32.0,41.49440298507463
115000000,13313.590119248438,32.0,44.538246993735996
116000000,14606.80210804918,32.0,46.1204104498666
117000000,14627.93506788781,32.0,48.22528420842426
118000000,14649.068027726444,32.0,50.365298081907724
119000000,14670.200987565075,32.0,53.35250731855682
120000000,14691.333947403706,32.0,55.0
121000000,14712.466907242338,32.0,55.0
122000000,14733.59986708097,32.0,55.79873116878139
123000000,14754.732826919602,32.0,56.0
124000000,14775.865786758233,32.0,56.0
125000000,14796.998746596864,32.0,56.0
126000000,14818.131706435497,32.0,56.0
127000000,14839.264666274128,32.0,56.0
128000000,14860.39762611276,32.0,56.0
129000000,14881.530585951392,32.0,56.0
130000000,14899.65931382558,32.0,56.0
131000000,14915.778803147876,32.0,56.0
132000000,14931.898292470172,32.0,56.0
