1107 2
1213 -0.95149126544976459 0.95149126544976459
1377 -0.95149126544976459 0.95149126544976459
1199 -0.95149126544976459 0.95149126544976459
1200 -0.95149126544976459 0.95149126544976459
1201 -0.95149126544976459 0.95149126544976459
1202 -0.95149126544976459 0.95149126544976459
1203 -0.95149126544976459 0.95149126544976459
1204 -0.95149126544976459 0.95149126544976459
1205 -0.95149126544976459 0.95149126544976459
972 -0.95149126544976459 0.95149126544976459
1379 -0.95149126544976459 0.95149126544976459
1208 -0.95149126544976459 0.95149126544976459
1209 -0.95149126544976459 0.95149126544976459
1155 -0.95149126544976459 0.95149126544976459
1334 -0.95149126544976459 0.95149126544976459
1335 -0.95149126544976459 0.95149126544976459
1336 -0.95149126544976459 0.95149126544976459
1337 -0.95149126544976459 0.95149126544976459
1330 -0.95149126544976459 0.95149126544976459
1048 -0.95149126544976459 0.95149126544976459
89 1.0509817970081998 -1.0509817970082003
88 1.0509817970081998 -1.0509817970082003
86 1.0509817970081998 -1.0509817970082003
85 1.0509817970081998 -1.0509817970082003
84 1.0509817970081998 -1.0509817970082003
83 1.0509817970081998 -1.0509817970082003
82 1.0509817970081998 -1.0509817970082003
81 1.0509817970081998 -1.0509817970082003
80 1.0509817970081998 -1.0509817970082003
1447 -0.95149126544976459 0.95149126544976459
1280 -0.95149126544976459 0.95149126544976459
1474 -0.95149126544976459 0.95149126544976459
1218 -0.95149126544976459 0.95149126544976459
1043 -0.95149126544976459 0.95149126544976459
1444 -0.95149126544976459 0.95149126544976459
1157 -0.95149126544976459 0.95149126544976459
602 1.0509817970081998 -1.0509817970082003
603 1.0509817970081998 -1.0509817970082003
601 1.0509817970081998 -1.0509817970082003
604 1.0509817970081998 -1.0509817970082003
1177 -0.95149126544976459 0.95149126544976459
702 1.0509817970081998 -1.0509817970082003
608 1.0509817970081998 -1.0509817970082003
609 1.0509817970081998 -1.0509817970082003
707 1.0509817970081998 -1.0509817970082003
1445 -0.95149126544976459 0.95149126544976459
7 1.0509817970081998 -1.0509817970082003
1068 -0.95149126544976459 0.95149126544976459
1069 -0.95149126544976459 0.95149126544976459
819 -0.95149126544976459 0.95149126544976459
818 -0.95149126544976459 0.95149126544976459
1039 -0.95149126544976459 0.95149126544976459
1206 -0.95149126544976459 0.95149126544976459
813 -0.95149126544976459 0.95149126544976459
812 -0.95149126544976459 0.95149126544976459
811 -0.95149126544976459 0.95149126544976459
810 -0.95149126544976459 0.95149126544976459
817 -0.95149126544976459 0.95149126544976459
816 -0.95149126544976459 0.95149126544976459
815 -0.95149126544976459 0.95149126544976459
814 -0.95149126544976459 0.95149126544976459
1459 -0.95149126544976459 0.95149126544976459
1331 -0.95149126544976459 0.95149126544976459
459 1.0509817970081998 -1.0509817970082003
453 1.0509817970081998 -1.0509817970082003
452 1.0509817970081998 -1.0509817970082003
451 1.0509817970081998 -1.0509817970082003
450 1.0509817970081998 -1.0509817970082003
845 -0.95149126544976459 0.95149126544976459
970 -0.95149126544976459 0.95149126544976459
135 1.0509817970081998 -1.0509817970082003
349 1.0509817970081998 -1.0509817970082003
348 1.0509817970081998 -1.0509817970082003
974 -0.95149126544976459 0.95149126544976459
131 1.0509817970081998 -1.0509817970082003
132 1.0509817970081998 -1.0509817970082003
1054 -0.95149126544976459 0.95149126544976459
343 1.0509817970081998 -1.0509817970082003
979 -0.95149126544976459 0.95149126544976459
340 1.0509817970081998 -1.0509817970082003
346 1.0509817970081998 -1.0509817970082003
344 1.0509817970081998 -1.0509817970082003
1297 -0.95149126544976459 0.95149126544976459
1296 -0.95149126544976459 0.95149126544976459
63 1.0509817970081998 -1.0509817970082003
1294 -0.95149126544976459 0.95149126544976459
65 1.0509817970081998 -1.0509817970082003
64 1.0509817970081998 -1.0509817970082003
67 1.0509817970081998 -1.0509817970082003
978 -0.95149126544976459 0.95149126544976459
69 1.0509817970081998 -1.0509817970082003
68 1.0509817970081998 -1.0509817970082003
934 -0.95149126544976459 0.95149126544976459
902 -0.95149126544976459 0.95149126544976459
153 1.0509817970081998 -1.0509817970082003
1299 -0.95149126544976459 0.95149126544976459
531 1.0509817970081998 -1.0509817970082003
1448 -0.95149126544976459 0.95149126544976459
533 1.0509817970081998 -1.0509817970082003
534 1.0509817970081998 -1.0509817970082003
535 1.0509817970081998 -1.0509817970082003
536 1.0509817970081998 -1.0509817970082003
537 1.0509817970081998 -1.0509817970082003
538 1.0509817970081998 -1.0509817970082003
1115 -0.95149126544976459 0.95149126544976459
1116 -0.95149126544976459 0.95149126544976459
1441 -0.95149126544976459 0.95149126544976459
1446 -0.95149126544976459 0.95149126544976459
1111 -0.95149126544976459 0.95149126544976459
1112 -0.95149126544976459 0.95149126544976459
1113 -0.95149126544976459 0.95149126544976459
1281 -0.95149126544976459 0.95149126544976459
1332 -0.95149126544976459 0.95149126544976459
1333 -0.95149126544976459 0.95149126544976459
908 -0.95149126544976459 0.95149126544976459
1355 -0.95149126544976459 0.95149126544976459
1174 -0.95149126544976459 0.95149126544976459
868 -0.95149126544976459 0.95149126544976459
1096 -0.95149126544976459 0.95149126544976459
940 -0.95149126544976459 0.95149126544976459
1338 -0.95149126544976459 0.95149126544976459
1351 -0.95149126544976459 0.95149126544976459
1339 -0.95149126544976459 0.95149126544976459
1473 -0.95149126544976459 0.95149126544976459
1472 -0.95149126544976459 0.95149126544976459
1471 -0.95149126544976459 0.95149126544976459
1470 -0.95149126544976459 0.95149126544976459
1477 -0.95149126544976459 0.95149126544976459
1476 -0.95149126544976459 0.95149126544976459
1475 -0.95149126544976459 0.95149126544976459
999 -0.95149126544976459 0.95149126544976459
997 -0.95149126544976459 0.95149126544976459
994 -0.95149126544976459 0.95149126544976459
995 -0.95149126544976459 0.95149126544976459
992 -0.95149126544976459 0.95149126544976459
993 -0.95149126544976459 0.95149126544976459
827 -0.95149126544976459 0.95149126544976459
869 -0.95149126544976459 0.95149126544976459
1279 -0.95149126544976459 0.95149126544976459
834 -0.95149126544976459 0.95149126544976459
1270 -0.95149126544976459 0.95149126544976459
1273 -0.95149126544976459 0.95149126544976459
1272 -0.95149126544976459 0.95149126544976459
1275 -0.95149126544976459 0.95149126544976459
837 -0.95149126544976459 0.95149126544976459
1277 -0.95149126544976459 0.95149126544976459
1276 -0.95149126544976459 0.95149126544976459
1389 -0.95149126544976459 0.95149126544976459
797 -0.95149126544976459 0.95149126544976459
1033 -0.95149126544976459 0.95149126544976459
790 -0.95149126544976459 0.95149126544976459
1060 -0.95149126544976459 0.95149126544976459
886 -0.95149126544976459 0.95149126544976459
791 -0.95149126544976459 0.95149126544976459
921 -0.95149126544976459 0.95149126544976459
792 -0.95149126544976459 0.95149126544976459
1322 -0.95149126544976459 0.95149126544976459
1370 -0.95149126544976459 0.95149126544976459
224 1.0509817970081998 -1.0509817970082003
1372 -0.95149126544976459 0.95149126544976459
1320 -0.95149126544976459 0.95149126544976459
1374 -0.95149126544976459 0.95149126544976459
1376 -0.95149126544976459 0.95149126544976459
953 -0.95149126544976459 0.95149126544976459
1061 -0.95149126544976459 0.95149126544976459
1327 -0.95149126544976459 0.95149126544976459
887 -0.95149126544976459 0.95149126544976459
226 1.0509817970081998 -1.0509817970082003
1391 -0.95149126544976459 0.95149126544976459
951 -0.95149126544976459 0.95149126544976459
839 -0.95149126544976459 0.95149126544976459
221 1.0509817970081998 -1.0509817970082003
954 -0.95149126544976459 0.95149126544976459
95 1.0509817970081998 -1.0509817970082003
880 -0.95149126544976459 0.95149126544976459
955 -0.95149126544976459 0.95149126544976459
1329 -0.95149126544976459 0.95149126544976459
1 1.0509817970081998 -1.0509817970082003
1132 -0.95149126544976459 0.95149126544976459
1328 -0.95149126544976459 0.95149126544976459
1133 -0.95149126544976459 0.95149126544976459
1221 -0.95149126544976459 0.95149126544976459
1319 -0.95149126544976459 0.95149126544976459
185 1.0509817970081998 -1.0509817970082003
184 1.0509817970081998 -1.0509817970082003
187 1.0509817970081998 -1.0509817970082003
186 1.0509817970081998 -1.0509817970082003
181 1.0509817970081998 -1.0509817970082003
180 1.0509817970081998 -1.0509817970082003
183 1.0509817970081998 -1.0509817970082003
872 -0.95149126544976459 0.95149126544976459
189 1.0509817970081998 -1.0509817970082003
188 1.0509817970081998 -1.0509817970082003
1257 -0.95149126544976459 0.95149126544976459
206 1.0509817970081998 -1.0509817970082003
826 -0.95149126544976459 0.95149126544976459
204 1.0509817970081998 -1.0509817970082003
202 1.0509817970081998 -1.0509817970082003
203 1.0509817970081998 -1.0509817970082003
309 1.0509817970081998 -1.0509817970082003
201 1.0509817970081998 -1.0509817970082003
307 1.0509817970081998 -1.0509817970082003
306 1.0509817970081998 -1.0509817970082003
304 1.0509817970081998 -1.0509817970082003
1467 -0.95149126544976459 0.95149126544976459
302 1.0509817970081998 -1.0509817970082003
208 1.0509817970081998 -1.0509817970082003
209 1.0509817970081998 -1.0509817970082003
178 1.0509817970081998 -1.0509817970082003
179 1.0509817970081998 -1.0509817970082003
1064 -0.95149126544976459 0.95149126544976459
825 -0.95149126544976459 0.95149126544976459
882 -0.95149126544976459 0.95149126544976459
1420 -0.95149126544976459 0.95149126544976459
859 -0.95149126544976459 0.95149126544976459
858 -0.95149126544976459 0.95149126544976459
857 -0.95149126544976459 0.95149126544976459
171 1.0509817970081998 -1.0509817970082003
172 1.0509817970081998 -1.0509817970082003
854 -0.95149126544976459 0.95149126544976459
174 1.0509817970081998 -1.0509817970082003
1138 -0.95149126544976459 0.95149126544976459
176 1.0509817970081998 -1.0509817970082003
177 1.0509817970081998 -1.0509817970082003
1158 -0.95149126544976459 0.95149126544976459
1159 -0.95149126544976459 0.95149126544976459
929 -0.95149126544976459 0.95149126544976459
1012 -0.95149126544976459 0.95149126544976459
299 1.0509817970081998 -1.0509817970082003
298 1.0509817970081998 -1.0509817970082003
1017 -0.95149126544976459 0.95149126544976459
1016 -0.95149126544976459 0.95149126544976459
295 1.0509817970081998 -1.0509817970082003
294 1.0509817970081998 -1.0509817970082003
297 1.0509817970081998 -1.0509817970082003
296 1.0509817970081998 -1.0509817970082003
291 1.0509817970081998 -1.0509817970082003
926 -0.95149126544976459 0.95149126544976459
925 -0.95149126544976459 0.95149126544976459
292 1.0509817970081998 -1.0509817970082003
1250 -0.95149126544976459 0.95149126544976459
28 1.0509817970081998 -1.0509817970082003
419 1.0509817970081998 -1.0509817970082003
418 1.0509817970081998 -1.0509817970082003
417 1.0509817970081998 -1.0509817970082003
416 1.0509817970081998 -1.0509817970082003
415 1.0509817970081998 -1.0509817970082003
414 1.0509817970081998 -1.0509817970082003
413 1.0509817970081998 -1.0509817970082003
20 1.0509817970081998 -1.0509817970082003
23 1.0509817970081998 -1.0509817970082003
410 1.0509817970081998 -1.0509817970082003
569 1.0509817970081998 -1.0509817970082003
