reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.01,107.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.025,141.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.05,165.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.1,184.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.15,187.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.2,189.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.25,197.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.3,199.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.35,209.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.4,222.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.45,224.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.5,224.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.55,226.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.6,236.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.65,241.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.7,245.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.75,246.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.8,273.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.85,286.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.9,292.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.95,299.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.975,335.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.99,339.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.01,4.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.025,8.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.05,11.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.1,14.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.15,17.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.2,18.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.25,18.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.3,18.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.35,19.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.4,20.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.45,21.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.5,21.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.55,22.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.6,22.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.65,24.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.7,24.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.75,25.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.8,30.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.85,32.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.9,36.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.95,38.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.975,45.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.99,47.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.01,78.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.025,143.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.05,176.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.1,208.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.15,211.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.2,251.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.25,252.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.3,261.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.35,262.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.4,272.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.45,277.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.5,279.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.55,281.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.6,286.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.65,295.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.7,342.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.75,351.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.8,379.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.85,387.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.9,392.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.95,397.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.975,484.0
2026-02-07,wk inc flu hosp,0,2026-02-07,04,quantile,0.99,485.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.01,85.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.025,117.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.05,124.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.1,138.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.15,149.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.2,167.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.25,167.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.3,168.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.35,174.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.4,184.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.45,188.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.5,192.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.55,193.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.6,196.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.65,196.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.7,223.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.75,224.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.8,241.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.85,250.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.9,257.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.95,261.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.975,277.0
2026-02-07,wk inc flu hosp,0,2026-02-07,05,quantile,0.99,290.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.01,705.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.025,897.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.05,1038.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.1,1123.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.15,1170.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.2,1172.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.25,1198.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.3,1202.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.35,1213.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.4,1276.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.45,1280.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.5,1281.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.55,1288.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.6,1360.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.65,1374.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.7,1391.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.75,1512.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.8,1581.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.85,1582.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.9,1722.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.95,1781.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.975,1905.0
2026-02-07,wk inc flu hosp,0,2026-02-07,06,quantile,0.99,1931.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.01,31.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.025,65.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.05,94.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.1,102.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.15,103.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.2,105.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.25,107.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.3,111.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.35,115.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.4,116.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.45,116.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.5,117.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.55,118.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.6,121.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.65,122.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.7,123.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.75,127.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.8,142.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.85,145.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.9,147.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.95,155.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.975,167.0
2026-02-07,wk inc flu hosp,0,2026-02-07,08,quantile,0.99,201.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.01,16.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.025,34.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.05,45.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.1,48.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.15,53.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.2,57.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.25,58.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.3,60.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.35,61.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.4,63.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.45,63.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.5,66.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.55,68.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.6,69.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.65,69.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.7,70.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.75,71.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.8,81.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.85,83.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.9,89.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.95,94.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.975,108.0
2026-02-07,wk inc flu hosp,0,2026-02-07,09,quantile,0.99,124.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.01,9.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.025,22.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.05,36.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.1,41.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.15,45.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.2,49.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.25,49.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.3,51.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.35,55.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.4,55.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.45,57.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.5,58.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.55,58.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.6,59.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.65,60.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.7,60.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.75,63.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.8,63.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.85,68.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.9,73.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.95,77.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.975,95.0
2026-02-07,wk inc flu hosp,0,2026-02-07,10,quantile,0.99,102.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.01,0.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.025,2.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.05,3.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.1,4.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.15,6.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.2,7.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.25,8.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.3,8.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.35,8.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.4,9.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.45,10.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.5,10.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.55,10.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.6,11.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.65,11.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.7,11.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.75,11.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.8,15.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.85,17.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.9,19.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.95,19.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.975,23.0
2026-02-07,wk inc flu hosp,0,2026-02-07,11,quantile,0.99,26.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.01,752.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.025,908.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.05,1072.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.1,1126.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.15,1155.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.2,1190.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.25,1198.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.3,1206.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.35,1214.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.4,1243.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.45,1277.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.5,1278.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.55,1284.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.6,1316.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.65,1323.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.7,1343.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.75,1343.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.8,1350.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.85,1398.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.9,1505.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.95,1541.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.975,1617.0
2026-02-07,wk inc flu hosp,0,2026-02-07,12,quantile,0.99,1742.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.01,120.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.025,165.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.05,181.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.1,199.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.15,210.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.2,221.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.25,228.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.3,232.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.35,236.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.4,239.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.45,250.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.5,255.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.55,257.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.6,259.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.65,266.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.7,277.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.75,280.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.8,307.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.85,317.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.9,318.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.95,333.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.975,344.0
2026-02-07,wk inc flu hosp,0,2026-02-07,13,quantile,0.99,400.0
2026-02-07,wk inc flu hosp,0,2026-02-07,15,quantile,0.01,4.0
